# watGNN/4u9h_S.pdb
# Protein CA rmsd=  0.000
#  N   Nprd scorecut |   RMSD    Ave    Med   TP<0.5  TP<1.0  TP<1.5
   101     32 95.000 |  8.310  7.052 10.000      23     29     29   0.299
   101     59 90.000 |  6.920  5.170  5.521      33     43     44   0.329
   101     82 85.000 |  6.342  4.181  0.725      41     52     54   0.350
   101    107 80.000 |  8.103  4.222  0.523      48     59     62   0.348
   101    123 75.000 |  5.204  2.901  0.501      50     61     64   0.344
   101    154 70.000 |  3.123  1.715  0.442      55     71     74   0.363
   101    171 65.000 |  2.966  1.616  0.442      55     72     75   0.371
   101    207 60.000 |  2.339  1.293  0.405      57     76     80   0.389
   101    237 55.000 |  1.927  1.030  0.375      60     80     85   0.404
   101    281 50.000 |  1.566  0.893  0.375      60     80     85   0.421
   101    320 45.000 |  1.402  0.825  0.375      60     80     86   0.444
   101    351 40.000 |  1.351  0.803  0.375      60     80     87   0.435
   101    390 35.000 |  1.201  0.733  0.375      60     81     89   0.460
   101    458 30.000 |  1.034  0.672  0.375      61     82     91   0.453
   101    543 25.000 |  0.851  0.594  0.375      61     83     94   0.486
   101    621 20.000 |  0.851  0.594  0.375      61     83     94   0.486
   101    712 15.000 |  0.811  0.578  0.375      61     83     95   0.493
   101    790 10.000 |  0.782  0.565  0.375      61     83     96   0.501
   101    871  5.000 |  0.700  0.538  0.375      61     83     96   0.522
   101   1144  0.000 |  0.682  0.529  0.375      61     84     98   0.512
#
