# watGNN/1vyr_A.pdb
# Protein CA rmsd=  0.000
#  N   Nprd scorecut |   RMSD    Ave    Med   TP<0.5  TP<1.0  TP<1.5
   155     73 95.000 |  7.652  6.109 10.000      48     55     55   0.254
   155    107 90.000 |  6.829  4.876  2.921      59     72     72   0.303
   155    153 85.000 |  9.076  4.733  0.510      76     90     91   0.328
   155    193 80.000 |  3.990  2.246  0.451      84    105    106   0.346
   155    227 75.000 |  3.121  1.756  0.424      85    111    112   0.362
   155    269 70.000 |  2.529  1.343  0.375      92    120    122   0.381
   155    305 65.000 |  2.236  1.163  0.375      94    124    126   0.385
   155    340 60.000 |  2.062  1.062  0.375      95    126    129   0.395
   155    379 55.000 |  1.928  0.995  0.350      96    127    130   0.394
   155    413 50.000 |  1.758  0.916  0.350      96    128    132   0.402
   155    465 45.000 |  1.578  0.847  0.350      96    128    132   0.402
   155    511 40.000 |  1.557  0.840  0.350      96    128    133   0.400
   155    554 35.000 |  1.500  0.800  0.350      97    129    135   0.418
   155    631 30.000 |  1.300  0.726  0.350      98    130    136   0.435
   155    716 25.000 |  1.178  0.662  0.344      99    132    139   0.452
   155    805 20.000 |  1.100  0.620  0.344      99    134    141   0.464
   155    887 15.000 |  1.032  0.591  0.344      99    134    142   0.474
   155    974 10.000 |  0.879  0.550  0.337     101    136    144   0.464
   155   1066  5.000 |  0.879  0.550  0.337     101    136    144   0.464
   155   1442  0.000 |  0.625  0.481  0.337     101    138    147   0.481
#
