# watGNN/3agn_A.pdb
# Protein CA rmsd=  0.000
#  N   Nprd scorecut |   RMSD    Ave    Med   TP<0.5  TP<1.0  TP<1.5
    47     15 95.000 |  8.373  7.159 10.000      12     13     13   0.218
    47     28 90.000 |  7.152  5.452  7.574      19     20     20   0.234
    47     38 85.000 |  6.925  4.926  5.047      20     22     22   0.254
    47     46 80.000 |  7.736  4.939  0.745      21     25     25   0.288
    47     59 75.000 |  5.009  3.256  0.563      23     27     27   0.282
    47     77 70.000 |  3.449  2.050  0.352      27     31     31   0.279
    47     89 65.000 |  3.052  1.770  0.350      28     32     32   0.274
    47    101 60.000 |  2.736  1.600  0.350      28     32     33   0.309
    47    119 55.000 |  1.729  1.002  0.349      29     35     38   0.377
    47    130 50.000 |  1.700  0.964  0.349      30     36     39   0.378
    47    150 45.000 |  1.560  0.870  0.323      31     37     40   0.374
    47    179 40.000 |  1.095  0.656  0.318      32     39     42   0.377
    47    213 35.000 |  1.034  0.636  0.318      32     39     42   0.377
    47    244 30.000 |  0.713  0.488  0.318      32     42     45   0.402
    47    285 25.000 |  0.608  0.447  0.318      32     43     46   0.408
    47    321 20.000 |  0.608  0.447  0.318      32     43     46   0.408
    47    367 15.000 |  0.593  0.439  0.318      32     43     46   0.401
    47    411 10.000 |  0.593  0.439  0.318      32     43     46   0.401
    47    453  5.000 |  0.593  0.439  0.318      32     43     46   0.401
    47    543  0.000 |  0.511  0.410  0.318      32     44     47   0.410
#
