# watGNN/3m5q_A.pdb
# Protein CA rmsd=  0.000
#  N   Nprd scorecut |   RMSD    Ave    Med   TP<0.5  TP<1.0  TP<1.5
   152     81 95.000 |  7.066  5.307  6.610      60     64     64   0.257
   152    120 90.000 |  5.894  3.861  0.746      71     82     85   0.329
   152    156 85.000 |  6.776  3.440  0.488      78     92     97   0.388
   152    199 80.000 |  3.416  1.801  0.385      88    105    111   0.389
   152    228 75.000 |  3.012  1.479  0.353      96    113    119   0.386
   152    259 70.000 |  2.624  1.303  0.351      99    116    122   0.396
   152    294 65.000 |  2.010  1.076  0.351     100    118    124   0.399
   152    337 60.000 |  1.747  0.914  0.351     102    122    130   0.417
   152    388 55.000 |  1.653  0.881  0.351     102    122    130   0.416
   152    432 50.000 |  1.449  0.785  0.346     103    124    133   0.433
   152    473 45.000 |  1.352  0.735  0.346     103    126    136   0.434
   152    526 40.000 |  1.268  0.693  0.338     104    127    137   0.432
   152    575 35.000 |  1.196  0.657  0.329     105    129    138   0.427
   152    632 30.000 |  1.089  0.615  0.329     105    129    139   0.432
   152    702 25.000 |  0.982  0.578  0.329     105    129    140   0.448
   152    788 20.000 |  0.885  0.533  0.329     105    130    144   0.466
   152    883 15.000 |  0.885  0.533  0.329     105    130    144   0.466
   152    988 10.000 |  0.885  0.533  0.329     105    130    144   0.466
   152   1077  5.000 |  0.885  0.533  0.329     105    130    144   0.466
   152   1407  0.000 |  0.664  0.493  0.329     105    130    145   0.471
#
