# watGNN/3jyo_A.pdb
# Protein CA rmsd=  0.000
#  N   Nprd scorecut |   RMSD    Ave    Med   TP<0.5  TP<1.0  TP<1.5
   112     40 95.000 |  8.270  7.013 10.000      29     32     32   0.275
   112     77 90.000 |  6.835  4.918  3.244      46     51     53   0.327
   112    106 85.000 |  8.581  4.885  0.515      55     63     66   0.349
   112    130 80.000 |  5.902  3.193  0.425      62     72     76   0.356
   112    153 75.000 |  4.017  2.071  0.381      66     77     83   0.371
   112    179 70.000 |  3.070  1.606  0.372      68     81     88   0.382
   112    208 65.000 |  2.356  1.241  0.372      69     84     91   0.402
   112    246 60.000 |  2.067  1.089  0.370      71     86     93   0.400
   112    274 55.000 |  2.041  1.065  0.370      71     87     94   0.405
   112    320 50.000 |  1.576  0.857  0.364      72     90     97   0.426
   112    363 45.000 |  1.445  0.804  0.364      72     90     97   0.442
   112    403 40.000 |  1.445  0.804  0.364      72     90     97   0.442
   112    452 35.000 |  1.194  0.697  0.364      72     93    100   0.456
   112    517 30.000 |  1.052  0.662  0.364      72     93    100   0.456
   112    584 25.000 |  0.988  0.622  0.364      73     95    102   0.456
   112    671 20.000 |  0.843  0.564  0.364      73     96    105   0.458
   112    736 15.000 |  0.770  0.546  0.364      73     96    105   0.472
   112    827 10.000 |  0.744  0.535  0.364      73     96    106   0.478
   112    901  5.000 |  0.744  0.535  0.364      73     96    106   0.478
   112   1201  0.000 |  0.678  0.510  0.364      73     97    108   0.491
#
