# watGNN/1x8q_A.pdb
# Protein CA rmsd=  0.000
#  N   Nprd scorecut |   RMSD    Ave    Med   TP<0.5  TP<1.0  TP<1.5
    82     29 95.000 |  8.178  6.868 10.000      24     24     25   0.268
    82     48 90.000 |  6.820  5.055  5.464      33     36     38   0.336
    82     65 85.000 |  5.713  3.872  0.941      37     42     44   0.389
    82     86 80.000 |  7.473  4.109  0.519      41     47     49   0.386
    82    102 75.000 |  4.820  2.711  0.458      44     52     55   0.467
    82    114 70.000 |  4.372  2.419  0.458      44     53     56   0.468
    82    137 65.000 |  3.389  1.851  0.432      46     56     59   0.481
    82    154 60.000 |  3.011  1.617  0.420      48     58     61   0.477
    82    184 55.000 |  2.223  1.212  0.420      49     61     64   0.482
    82    199 50.000 |  2.021  1.148  0.420      49     61     64   0.482
    82    227 45.000 |  1.906  1.060  0.419      50     62     66   0.492
    82    256 40.000 |  1.518  0.899  0.403      51     63     67   0.509
    82    293 35.000 |  1.398  0.836  0.403      51     64     68   0.532
    82    335 30.000 |  1.228  0.746  0.403      51     64     70   0.563
    82    382 25.000 |  0.865  0.639  0.403      51     64     72   0.579
    82    442 20.000 |  0.819  0.609  0.403      52     66     74   0.567
    82    505 15.000 |  0.773  0.586  0.403      52     67     76   0.564
    82    578 10.000 |  0.762  0.581  0.403      52     67     77   0.558
    82    648  5.000 |  0.750  0.573  0.403      52     68     77   0.550
    82    856  0.000 |  0.732  0.564  0.403      52     68     78   0.541
#
