# watGNN/1unq_A.pdb
# Protein CA rmsd=  0.000
#  N   Nprd scorecut |   RMSD    Ave    Med   TP<0.5  TP<1.0  TP<1.5
    44      6 95.000 |  9.293  8.650 10.000       6      6      6   0.101
    44     20 90.000 |  7.729  6.265 10.000      15     15     15   0.188
    44     29 85.000 |  6.975  5.327  6.242      18     18     18   0.221
    44     39 80.000 |  6.529  4.578  3.214      19     20     21   0.292
    44     49 75.000 |  5.574  3.584  0.676      21     24     25   0.340
    44     65 70.000 |  4.714  2.755  0.436      24     27     28   0.335
    44     72 65.000 |  3.695  2.183  0.436      24     28     29   0.357
    44     89 60.000 |  3.011  1.779  0.404      26     30     32   0.389
    44     97 55.000 |  3.002  1.770  0.404      26     30     32   0.389
    44    112 50.000 |  2.714  1.571  0.404      26     31     33   0.403
    44    136 45.000 |  2.237  1.226  0.376      27     34     36   0.417
    44    156 40.000 |  1.853  0.986  0.376      28     36     38   0.422
    44    175 35.000 |  1.827  0.957  0.376      28     36     39   0.438
    44    214 30.000 |  1.470  0.819  0.376      28     36     39   0.475
    44    258 25.000 |  1.424  0.774  0.376      29     37     40   0.474
    44    297 20.000 |  1.424  0.774  0.376      29     37     40   0.474
    44    348 15.000 |  0.790  0.569  0.376      29     38     41   0.481
    44    408 10.000 |  0.790  0.569  0.376      29     38     41   0.481
    44    477  5.000 |  0.706  0.539  0.376      29     38     41   0.539
    44    628  0.000 |  0.656  0.519  0.376      29     38     42   0.519
#
