# watGNN/4bj0_A.pdb
# Protein CA rmsd=  0.000
#  N   Nprd scorecut |   RMSD    Ave    Med   TP<0.5  TP<1.0  TP<1.5
    73     28 95.000 |  8.016  6.504 10.000      26     26     26   0.208
    73     43 90.000 |  7.221  5.312  5.053      32     32     33   0.237
    73     54 85.000 |  6.956  4.796  1.370      35     35     37   0.255
    73     68 80.000 |  8.136  4.853  0.426      39     40     42   0.269
    73     86 75.000 |  6.916  3.876  0.426      40     45     47   0.311
    73    105 70.000 |  4.396  2.382  0.426      41     47     52   0.368
    73    121 65.000 |  3.703  1.984  0.426      41     48     53   0.458
    73    141 60.000 |  2.597  1.352  0.393      43     52     58   0.478
    73    163 55.000 |  2.063  1.114  0.372      44     53     59   0.512
    73    191 50.000 |  1.766  0.972  0.372      44     54     60   0.516
    73    219 45.000 |  1.377  0.816  0.331      45     55     61   0.532
    73    251 40.000 |  1.206  0.735  0.331      45     55     64   0.525
    73    286 35.000 |  1.173  0.711  0.331      45     56     65   0.528
    73    323 30.000 |  0.931  0.614  0.331      46     58     67   0.533
    73    362 25.000 |  0.862  0.596  0.331      46     58     67   0.533
    73    419 20.000 |  0.836  0.588  0.331      46     58     67   0.533
    73    465 15.000 |  0.816  0.577  0.331      46     58     68   0.522
    73    509 10.000 |  0.816  0.577  0.331      46     58     68   0.522
    73    549  5.000 |  0.816  0.577  0.331      46     58     68   0.522
    73    707  0.000 |  0.812  0.575  0.331      46     58     68   0.520
#
