# watGNN/4iau_A.pdb
# Protein CA rmsd=  0.000
#  N   Nprd scorecut |   RMSD    Ave    Med   TP<0.5  TP<1.0  TP<1.5
    74     32 95.000 |  7.692  6.169 10.000      23     26     26   0.238
    74     39 90.000 |  7.054  5.285  5.738      26     31     33   0.327
    74     53 85.000 |  6.043  4.161  1.213      30     36     38   0.332
    74     63 80.000 |  5.589  3.660  0.801      31     39     41   0.375
    74     84 75.000 |  7.161  3.755  0.666      33     42     44   0.380
    74     98 70.000 |  4.503  2.609  0.617      35     45     47   0.380
    74    116 65.000 |  3.822  2.155  0.603      36     48     51   0.382
    74    141 60.000 |  2.927  1.663  0.369      38     51     55   0.400
    74    163 55.000 |  2.372  1.327  0.351      40     54     58   0.398
    74    194 50.000 |  1.896  1.016  0.317      42     59     63   0.413
    74    217 45.000 |  1.757  0.933  0.317      42     61     64   0.428
    74    251 40.000 |  1.235  0.675  0.317      43     64     68   0.459
    74    285 35.000 |  1.092  0.615  0.317      43     65     69   0.460
    74    316 30.000 |  1.030  0.601  0.317      43     65     69   0.480
    74    363 25.000 |  0.833  0.535  0.311      44     66     70   0.477
    74    410 20.000 |  0.833  0.535  0.311      44     66     70   0.477
    74    456 15.000 |  0.833  0.535  0.311      44     66     70   0.477
    74    511 10.000 |  0.653  0.493  0.311      44     66     70   0.493
    74    564  5.000 |  0.653  0.493  0.311      44     66     70   0.493
    74    719  0.000 |  0.641  0.487  0.311      44     66     70   0.487
#
