# watGNN/3bwh_A.pdb
# Protein CA rmsd=  0.000
#  N   Nprd scorecut |   RMSD    Ave    Med   TP<0.5  TP<1.0  TP<1.5
    74     28 95.000 |  8.267  6.855 10.000      23     23     23   0.202
    74     61 90.000 |  6.819  4.482  0.913      32     37     39   0.341
    74     82 85.000 |  6.309  3.561  0.513      36     41     44   0.374
    74    104 80.000 |  4.255  2.440  0.460      37     43     46   0.412
    74    130 75.000 |  3.037  1.703  0.396      40     48     52   0.428
    74    157 70.000 |  2.395  1.339  0.366      42     51     56   0.437
    74    182 65.000 |  2.304  1.263  0.366      43     52     57   0.460
    74    208 60.000 |  2.097  1.105  0.349      45     55     60   0.464
    74    239 55.000 |  1.976  1.053  0.349      45     55     60   0.481
    74    268 50.000 |  1.907  1.006  0.349      45     55     61   0.490
    74    300 45.000 |  1.582  0.875  0.349      46     56     62   0.488
    74    331 40.000 |  1.326  0.785  0.349      46     57     63   0.475
    74    365 35.000 |  1.238  0.740  0.349      46     57     64   0.486
    74    411 30.000 |  0.981  0.626  0.349      46     58     66   0.515
    74    488 25.000 |  0.790  0.557  0.349      46     60     69   0.497
    74    550 20.000 |  0.660  0.503  0.346      47     62     70   0.503
    74    637 15.000 |  0.660  0.502  0.346      47     62     70   0.502
    74    726 10.000 |  0.660  0.502  0.346      47     62     70   0.502
    74    802  5.000 |  0.660  0.502  0.346      47     62     70   0.502
    74   1079  0.000 |  0.638  0.492  0.346      47     62     71   0.492
#
