# watGNN/1k4i_A.pdb
# Protein CA rmsd=  0.000
#  N   Nprd scorecut |   RMSD    Ave    Med   TP<0.5  TP<1.0  TP<1.5
    83     40 95.000 |  7.471  5.888 10.000      30     31     31   0.218
    83     62 90.000 |  6.292  4.322  1.501      38     40     41   0.327
    83     73 85.000 |  6.295  3.927  0.480      42     44     45   0.323
    83     91 80.000 |  6.752  3.595  0.406      45     48     49   0.328
    83    114 75.000 |  3.736  2.014  0.406      46     51     56   0.431
    83    134 70.000 |  2.795  1.534  0.366      49     54     59   0.462
    83    153 65.000 |  2.500  1.364  0.366      49     55     60   0.465
    83    173 60.000 |  1.766  1.023  0.362      51     57     63   0.471
    83    196 55.000 |  1.628  0.952  0.349      52     58     64   0.468
    83    234 50.000 |  1.188  0.765  0.348      54     61     69   0.479
    83    256 45.000 |  1.150  0.737  0.348      55     62     70   0.478
    83    286 40.000 |  1.116  0.713  0.348      55     63     72   0.479
    83    324 35.000 |  1.051  0.683  0.348      55     63     73   0.487
    83    360 30.000 |  0.914  0.620  0.348      55     64     76   0.511
    83    417 25.000 |  0.817  0.573  0.348      55     66     78   0.518
    83    476 20.000 |  0.817  0.573  0.348      55     66     78   0.518
    83    559 15.000 |  0.817  0.573  0.348      55     66     78   0.518
    83    648 10.000 |  0.813  0.571  0.348      55     66     78   0.515
    83    715  5.000 |  0.736  0.540  0.348      55     67     79   0.517
    83    932  0.000 |  0.736  0.540  0.348      55     67     79   0.517
#
