# watGNN/3kff_A.pdb
# Protein CA rmsd=  0.000
#  N   Nprd scorecut |   RMSD    Ave    Med   TP<0.5  TP<1.0  TP<1.5
    74     18 95.000 |  8.783  7.827 10.000      15     15     15   0.233
    74     28 90.000 |  8.102  6.758 10.000      22     22     22   0.233
    74     41 85.000 |  7.194  5.520  7.894      26     28     29   0.355
    74     55 80.000 |  6.696  4.689  2.284      31     34     35   0.358
    74     70 75.000 |  8.465  4.810  0.657      34     41     43   0.404
    74     89 70.000 |  5.541  3.074  0.507      37     45     48   0.412
    74    100 65.000 |  4.522  2.534  0.507      37     45     50   0.448
    74    124 60.000 |  3.212  1.758  0.469      40     49     57   0.460
    74    140 55.000 |  2.721  1.511  0.469      40     51     58   0.459
    74    165 50.000 |  2.216  1.231  0.469      40     51     60   0.502
    74    191 45.000 |  1.785  1.031  0.469      40     52     61   0.503
    74    223 40.000 |  1.513  0.909  0.469      40     52     63   0.535
    74    251 35.000 |  1.476  0.892  0.469      40     52     63   0.535
    74    280 30.000 |  1.278  0.818  0.469      40     53     64   0.541
    74    332 25.000 |  1.277  0.817  0.469      40     53     64   0.541
    74    375 20.000 |  1.030  0.739  0.469      40     53     65   0.553
    74    440 15.000 |  0.930  0.697  0.469      40     54     67   0.555
    74    496 10.000 |  0.930  0.697  0.469      40     54     67   0.555
    74    563  5.000 |  0.894  0.677  0.469      40     55     68   0.561
    74    752  0.000 |  0.792  0.626  0.469      40     56     71   0.581
#
