# watGNN/3ql9_A.pdb
# Protein CA rmsd=  0.000
#  N   Nprd scorecut |   RMSD    Ave    Med   TP<0.5  TP<1.0  TP<1.5
    54     14 95.000 |  8.648  7.657 10.000      10     11     11   0.294
    54     26 90.000 |  7.704  6.266 10.000      15     17     17   0.376
    54     39 85.000 |  6.821  5.064  4.517      19     22     22   0.370
    54     50 80.000 |  9.049  5.462  3.018      21     25     25   0.373
    54     67 75.000 |  5.894  3.374  0.511      27     33     33   0.386
    54     83 70.000 |  4.139  2.465  0.404      28     34     34   0.386
    54    105 65.000 |  3.106  1.813  0.382      31     38     38   0.383
    54    121 60.000 |  2.717  1.481  0.382      33     40     41   0.438
    54    137 55.000 |  2.448  1.284  0.375      34     41     43   0.447
    54    154 50.000 |  2.175  1.202  0.375      34     41     43   0.447
    54    170 45.000 |  2.087  1.165  0.375      34     41     43   0.447
    54    198 40.000 |  1.631  0.955  0.375      34     42     44   0.450
    54    222 35.000 |  1.509  0.873  0.375      34     44     46   0.439
    54    248 30.000 |  1.454  0.830  0.375      34     45     47   0.445
    54    296 25.000 |  1.032  0.623  0.375      35     48     50   0.457
    54    357 20.000 |  0.838  0.581  0.375      35     48     50   0.457
    54    426 15.000 |  0.801  0.569  0.375      35     48     50   0.457
    54    487 10.000 |  0.717  0.542  0.375      35     48     50   0.481
    54    549  5.000 |  0.655  0.513  0.375      35     49     51   0.484
    54    671  0.000 |  0.655  0.513  0.375      35     49     51   0.484
#
