# watGNN/1ix9_A.pdb
# Protein CA rmsd=  0.000
#  N   Nprd scorecut |   RMSD    Ave    Med   TP<0.5  TP<1.0  TP<1.5
   100     42 95.000 |  7.847  6.488 10.000      28     30     30   0.214
   100     68 90.000 |  6.692  4.919  4.949      38     44     44   0.279
   100     86 85.000 |  6.202  4.146  1.034      42     50     52   0.341
   100    106 80.000 |  7.423  4.314  0.749      46     56     58   0.361
   100    120 75.000 |  5.404  3.095  0.521      49     61     64   0.389
   100    145 70.000 |  4.665  2.601  0.494      52     66     69   0.398
   100    182 65.000 |  3.399  1.892  0.469      56     70     75   0.414
   100    207 60.000 |  2.915  1.600  0.469      56     70     75   0.470
   100    243 55.000 |  2.389  1.374  0.469      56     71     76   0.490
   100    279 50.000 |  1.964  1.125  0.456      57     75     80   0.496
   100    316 45.000 |  1.586  0.926  0.456      57     79     84   0.489
   100    339 40.000 |  1.451  0.832  0.415      59     82     87   0.472
   100    367 35.000 |  1.291  0.794  0.415      59     82     87   0.472
   100    408 30.000 |  1.124  0.717  0.415      59     83     89   0.498
   100    451 25.000 |  0.871  0.609  0.415      59     87     93   0.513
   100    502 20.000 |  0.835  0.589  0.415      60     88     94   0.511
   100    561 15.000 |  0.790  0.572  0.415      60     88     94   0.522
   100    620 10.000 |  0.725  0.557  0.415      60     88     94   0.522
   100    689  5.000 |  0.725  0.557  0.415      60     88     94   0.522
   100    876  0.000 |  0.725  0.557  0.415      60     88     94   0.522
#
