# watGNN/1mn8_A.pdb
# Protein CA rmsd=  0.000
#  N   Nprd scorecut |   RMSD    Ave    Med   TP<0.5  TP<1.0  TP<1.5
    35      7 95.000 |  9.014  8.231 10.000       5      6      6   0.249
    35     17 90.000 |  7.956  6.603 10.000       9     11     11   0.314
    35     26 85.000 |  7.450  5.312  4.905      14     17     17   0.335
    35     34 80.000 |  8.204  5.480  2.275      14     17     17   0.335
    35     43 75.000 |  6.269  3.900  0.540      17     20     20   0.336
    35     49 70.000 |  5.158  3.179  0.445      18     21     21   0.329
    35     56 65.000 |  4.379  2.673  0.445      18     22     22   0.343
    35     69 60.000 |  3.415  1.947  0.411      19     23     24   0.375
    35     76 55.000 |  2.510  1.497  0.411      19     23     25   0.450
    35     88 50.000 |  2.342  1.393  0.411      19     23     25   0.493
    35    100 45.000 |  1.953  1.163  0.411      19     24     26   0.551
    35    121 40.000 |  1.821  1.061  0.380      20     25     27   0.542
    35    140 35.000 |  1.686  1.023  0.380      20     25     27   0.542
    35    162 30.000 |  1.686  1.023  0.380      20     25     27   0.542
    35    203 25.000 |  1.170  0.780  0.355      21     26     29   0.563
    35    246 20.000 |  1.119  0.757  0.355      21     26     29   0.563
    35    276 15.000 |  1.050  0.703  0.355      21     27     30   0.553
    35    319 10.000 |  0.964  0.648  0.355      21     28     31   0.555
    35    366  5.000 |  0.964  0.648  0.355      21     28     31   0.555
    35    463  0.000 |  0.964  0.648  0.355      21     28     31   0.555
#
