# watGNN/3dha_A.pdb
# Protein CA rmsd=  0.000
#  N   Nprd scorecut |   RMSD    Ave    Med   TP<0.5  TP<1.0  TP<1.5
    68     43 95.000 |  6.375  4.402  0.665      33     35     36   0.243
    68     63 90.000 |  6.440  3.418  0.292      39     44     45   0.276
    68     87 85.000 |  3.054  1.478  0.251      46     52     54   0.329
    68    100 80.000 |  2.666  1.194  0.251      49     55     57   0.334
    68    124 75.000 |  1.581  0.762  0.246      52     58     60   0.332
    68    148 70.000 |  1.513  0.718  0.246      52     59     61   0.341
    68    164 65.000 |  1.415  0.664  0.246      52     60     62   0.349
    68    181 60.000 |  1.196  0.616  0.246      52     60     62   0.349
    68    204 55.000 |  0.934  0.520  0.246      52     61     63   0.377
    68    234 50.000 |  0.934  0.520  0.246      52     61     63   0.377
    68    271 45.000 |  0.732  0.435  0.246      54     63     65   0.378
    68    306 40.000 |  0.732  0.435  0.246      54     63     65   0.378
    68    353 35.000 |  0.506  0.375  0.246      54     64     66   0.375
    68    402 30.000 |  0.492  0.370  0.246      54     64     67   0.370
    68    479 25.000 |  0.492  0.370  0.246      54     64     67   0.370
    68    547 20.000 |  0.492  0.370  0.246      54     64     67   0.370
    68    652 15.000 |  0.492  0.370  0.246      54     64     67   0.370
    68    748 10.000 |  0.492  0.370  0.246      54     64     67   0.370
    68    820  5.000 |  0.492  0.370  0.246      54     64     67   0.370
    68   1110  0.000 |  0.491  0.369  0.246      54     64     67   0.369
#
