# watGNN/3noq_A.pdb
# Protein CA rmsd=  0.000
#  N   Nprd scorecut |   RMSD    Ave    Med   TP<0.5  TP<1.0  TP<1.5
    59     23 95.000 |  8.078  6.754 10.000      16     18     18   0.245
    59     39 90.000 |  7.598  5.505  5.338      20     25     25   0.282
    59     64 85.000 |  9.901  5.697  1.473      24     29     30   0.313
    59     80 80.000 |  6.004  3.573  0.543      27     35     36   0.342
    59     97 75.000 |  4.139  2.407  0.474      30     38     39   0.339
    59    112 70.000 |  3.583  2.104  0.474      30     38     39   0.339
    59    135 65.000 |  3.009  1.758  0.474      30     39     42   0.387
    59    155 60.000 |  2.618  1.470  0.446      31     41     45   0.412
    59    184 55.000 |  1.900  1.101  0.446      31     43     48   0.437
    59    215 50.000 |  1.823  1.036  0.446      31     44     49   0.470
    59    248 45.000 |  1.604  0.940  0.446      31     45     50   0.473
    59    295 40.000 |  1.439  0.836  0.395      32     46     52   0.483
    59    339 35.000 |  1.182  0.708  0.395      32     48     54   0.486
    59    376 30.000 |  1.071  0.644  0.395      32     50     56   0.476
    59    450 25.000 |  0.916  0.575  0.362      33     51     57   0.470
    59    511 20.000 |  0.870  0.566  0.362      33     51     57   0.470
    59    607 15.000 |  0.659  0.506  0.362      33     52     58   0.478
    59    677 10.000 |  0.659  0.506  0.362      33     52     58   0.478
    59    746  5.000 |  0.659  0.506  0.362      33     52     58   0.478
    59    999  0.000 |  0.628  0.489  0.362      33     54     58   0.461
#
