# watGNN/2a6z_A.pdb
# Protein CA rmsd=  0.000
#  N   Nprd scorecut |   RMSD    Ave    Med   TP<0.5  TP<1.0  TP<1.5
   107     45 95.000 |  7.642  5.991 10.000      38     42     42   0.286
   107     70 90.000 |  6.401  4.366  0.691      48     55     56   0.320
   107     81 85.000 |  5.894  3.780  0.527      52     61     62   0.332
   107     98 80.000 |  6.334  3.435  0.483      56     69     70   0.351
   107    118 75.000 |  6.859  3.265  0.436      58     74     75   0.362
   107    142 70.000 |  3.586  1.847  0.363      63     79     81   0.370
   107    168 65.000 |  2.758  1.437  0.347      65     81     83   0.366
   107    193 60.000 |  2.598  1.313  0.340      66     83     85   0.368
   107    232 55.000 |  1.657  0.881  0.340      66     88     92   0.402
   107    262 50.000 |  1.321  0.736  0.340      66     90     95   0.417
   107    301 45.000 |  1.131  0.659  0.334      67     91     97   0.422
   107    342 40.000 |  1.016  0.606  0.334      67     92     99   0.431
   107    377 35.000 |  0.860  0.558  0.334      67     93    100   0.434
   107    432 30.000 |  0.737  0.511  0.334      67     94    102   0.458
   107    477 25.000 |  0.705  0.502  0.334      67     94    102   0.472
   107    554 20.000 |  0.695  0.496  0.334      67     95    103   0.466
   107    621 15.000 |  0.695  0.496  0.334      67     95    103   0.466
   107    695 10.000 |  0.695  0.496  0.334      67     95    103   0.466
   107    758  5.000 |  0.695  0.496  0.334      67     95    103   0.466
   107    952  0.000 |  0.593  0.465  0.334      67     97    105   0.465
#
