# watGNN/2cws_A.pdb
# Protein CA rmsd=  0.000
#  N   Nprd scorecut |   RMSD    Ave    Med   TP<0.5  TP<1.0  TP<1.5
    94     36 95.000 |  7.943  6.461 10.000      27     32     33   0.257
    94     59 90.000 |  6.892  5.038  4.854      35     43     44   0.289
    94     82 85.000 |  6.685  4.230  0.657      41     52     53   0.316
    94    108 80.000 |  6.290  3.534  0.544      46     58     59   0.314
    94    133 75.000 |  4.352  2.465  0.481      47     62     64   0.342
    94    162 70.000 |  3.247  1.794  0.418      49     65     68   0.358
    94    184 65.000 |  3.011  1.604  0.382      52     68     71   0.359
    94    214 60.000 |  2.766  1.491  0.382      52     68     71   0.377
    94    241 55.000 |  2.122  1.159  0.376      53     71     76   0.426
    94    261 50.000 |  1.902  1.001  0.375      54     73     79   0.452
    94    302 45.000 |  1.633  0.869  0.370      55     75     81   0.456
    94    354 40.000 |  1.323  0.759  0.370      55     76     82   0.462
    94    403 35.000 |  1.100  0.663  0.370      55     77     85   0.463
    94    458 30.000 |  1.091  0.660  0.370      55     77     85   0.463
    94    506 25.000 |  0.887  0.605  0.370      55     78     86   0.469
    94    563 20.000 |  0.867  0.598  0.370      55     78     86   0.469
    94    611 15.000 |  0.819  0.576  0.370      55     79     87   0.472
    94    672 10.000 |  0.725  0.535  0.367      56     81     89   0.463
    94    715  5.000 |  0.699  0.524  0.367      56     81     90   0.470
    94    952  0.000 |  0.699  0.524  0.367      56     81     90   0.470
#
