# watGNN/2v1m_A.pdb
# Protein CA rmsd=  0.000
#  N   Nprd scorecut |   RMSD    Ave    Med   TP<0.5  TP<1.0  TP<1.5
    73     28 95.000 |  7.977  6.553 10.000      23     24     24   0.261
    73     45 90.000 |  7.236  5.510  6.562      26     29     29   0.299
    73     58 85.000 |  6.567  4.557  2.137      31     35     36   0.325
    73     74 80.000 |  7.798  4.458  0.563      35     40     41   0.332
    73     98 75.000 |  4.909  2.962  0.434      39     44     46   0.350
    73    117 70.000 |  3.431  1.939  0.409      43     49     52   0.368
    73    136 65.000 |  2.789  1.537  0.409      45     52     55   0.374
    73    156 60.000 |  2.557  1.451  0.409      45     52     55   0.374
    73    177 55.000 |  1.860  1.050  0.348      48     56     59   0.371
    73    195 50.000 |  1.707  0.908  0.335      51     59     62   0.362
    73    214 45.000 |  1.395  0.799  0.335      51     59     63   0.377
    73    251 40.000 |  1.354  0.784  0.335      51     59     63   0.377
    73    287 35.000 |  1.177  0.672  0.331      52     62     66   0.386
    73    319 30.000 |  1.088  0.637  0.331      52     62     67   0.397
    73    357 25.000 |  0.892  0.548  0.328      53     64     69   0.399
    73    407 20.000 |  0.892  0.548  0.328      53     64     69   0.399
    73    454 15.000 |  0.718  0.495  0.328      53     64     70   0.432
    73    498 10.000 |  0.718  0.495  0.328      53     64     70   0.432
    73    554  5.000 |  0.584  0.447  0.328      53     65     72   0.423
    73    749  0.000 |  0.584  0.447  0.328      53     65     72   0.423
#
