# watGNN/4g9s_B.pdb
# Protein CA rmsd=  0.000
#  N   Nprd scorecut |   RMSD    Ave    Med   TP<0.5  TP<1.0  TP<1.5
    51     15 95.000 |  8.536  7.492 10.000      11     11     11   0.192
    51     22 90.000 |  7.772  6.365 10.000      15     15     16   0.247
    51     31 85.000 |  6.919  5.311  4.870      17     18     19   0.274
    51     43 80.000 |  6.236  4.253  2.744      23     24     25   0.272
    51     63 75.000 |  4.759  2.940  0.470      26     28     29   0.344
    51     73 70.000 |  4.202  2.508  0.442      27     30     31   0.353
    51     87 65.000 |  3.318  1.899  0.375      28     33     34   0.379
    51     97 60.000 |  2.713  1.571  0.375      28     35     36   0.430
    51    115 55.000 |  2.382  1.369  0.375      28     36     37   0.437
    51    140 50.000 |  1.927  1.079  0.375      30     38     39   0.460
    51    162 45.000 |  1.785  1.003  0.375      30     38     39   0.492
    51    181 40.000 |  1.424  0.897  0.375      30     38     39   0.492
    51    201 35.000 |  1.274  0.798  0.365      31     39     41   0.508
    51    226 30.000 |  1.112  0.722  0.365      31     40     42   0.542
    51    278 25.000 |  0.859  0.609  0.360      32     42     44   0.542
    51    325 20.000 |  0.859  0.609  0.360      32     42     44   0.542
    51    370 15.000 |  0.827  0.591  0.360      32     42     45   0.523
    51    432 10.000 |  0.827  0.591  0.360      32     42     45   0.523
    51    483  5.000 |  0.769  0.562  0.360      32     43     46   0.530
    51    585  0.000 |  0.758  0.558  0.360      32     43     46   0.525
#
