# watGNN/2h5c_A.pdb
# Protein CA rmsd=  0.000
#  N   Nprd scorecut |   RMSD    Ave    Med   TP<0.5  TP<1.0  TP<1.5
    70     17 95.000 |  8.775  7.816 10.000      14     14     15   0.257
    70     43 90.000 |  7.143  5.394  7.006      25     28     31   0.335
    70     64 85.000 |  7.101  4.597  1.827      27     31     35   0.363
    70     81 80.000 |  5.766  3.480  0.763      32     36     40   0.347
    70    109 75.000 |  3.637  2.152  0.445      36     41     46   0.369
    70    126 70.000 |  3.559  2.070  0.427      37     42     47   0.370
    70    146 65.000 |  3.270  1.861  0.419      38     43     48   0.371
    70    173 60.000 |  2.844  1.656  0.419      39     45     50   0.377
    70    201 55.000 |  2.471  1.450  0.419      39     45     50   0.403
    70    225 50.000 |  2.240  1.306  0.419      39     45     51   0.415
    70    253 45.000 |  1.988  1.162  0.413      40     46     52   0.411
    70    289 40.000 |  1.854  1.047  0.413      41     48     55   0.436
    70    329 35.000 |  1.765  0.973  0.413      42     50     57   0.444
    70    373 30.000 |  1.690  0.906  0.413      42     50     60   0.477
    70    421 25.000 |  1.639  0.849  0.402      43     52     62   0.498
    70    484 20.000 |  1.582  0.814  0.402      43     53     63   0.482
    70    543 15.000 |  1.522  0.789  0.402      43     53     63   0.482
    70    576 10.000 |  1.498  0.763  0.402      43     54     64   0.483
    70    613  5.000 |  1.193  0.687  0.402      43     54     64   0.501
    70    803  0.000 |  0.715  0.541  0.402      44     56     67   0.515
#
