# watGNN/2vb1_A.pdb
# Protein CA rmsd=  0.000
#  N   Nprd scorecut |   RMSD    Ave    Med   TP<0.5  TP<1.0  TP<1.5
    56     17 95.000 |  8.436  7.321 10.000      11     13     14   0.312
    56     34 90.000 |  7.119  5.452  5.565      17     22     23   0.337
    56     44 85.000 |  6.412  4.598  3.875      19     24     26   0.376
    56     58 80.000 |  6.890  4.270  0.959      23     28     30   0.371
    56     70 75.000 |  4.765  3.061  0.694      23     30     33   0.413
    56     79 70.000 |  4.491  2.772  0.634      25     32     35   0.412
    56     98 65.000 |  3.339  1.947  0.634      25     34     39   0.467
    56    111 60.000 |  3.180  1.777  0.526      27     37     42   0.458
    56    126 55.000 |  2.735  1.397  0.483      28     40     46   0.480
    56    144 50.000 |  2.417  1.250  0.483      28     41     47   0.483
    56    172 45.000 |  1.603  0.942  0.483      28     41     48   0.520
    56    198 40.000 |  1.432  0.877  0.483      28     41     48   0.520
    56    226 35.000 |  1.227  0.813  0.483      28     41     49   0.535
    56    261 30.000 |  1.137  0.760  0.483      28     42     50   0.563
    56    309 25.000 |  0.994  0.707  0.483      28     42     51   0.579
    56    356 20.000 |  0.877  0.666  0.483      28     42     52   0.595
    56    397 15.000 |  0.799  0.632  0.483      28     42     53   0.603
    56    445 10.000 |  0.799  0.632  0.483      28     42     53   0.603
    56    500  5.000 |  0.744  0.600  0.458      29     43     54   0.600
    56    649  0.000 |  0.744  0.600  0.458      29     43     54   0.600
#
