# watGNN/3l8w_A.pdb
# Protein CA rmsd=  0.000
#  N   Nprd scorecut |   RMSD    Ave    Med   TP<0.5  TP<1.0  TP<1.5
    92     33 95.000 |  8.215  6.934 10.000      25     27     27   0.238
    92     50 90.000 |  7.282  5.696  7.548      30     34     34   0.261
    92     77 85.000 |  8.065  4.960  1.960      38     44     45   0.325
    92    107 80.000 |  8.656  4.564  0.679      41     50     52   0.367
    92    138 75.000 |  5.504  2.826  0.469      47     58     62   0.412
    92    161 70.000 |  4.358  2.323  0.435      48     59     64   0.419
    92    191 65.000 |  3.585  1.816  0.365      52     63     70   0.433
    92    223 60.000 |  3.148  1.546  0.344      55     67     74   0.418
    92    264 55.000 |  2.247  1.090  0.327      57     71     81   0.445
    92    309 50.000 |  2.088  1.021  0.327      57     72     82   0.447
    92    346 45.000 |  1.878  0.940  0.327      57     72     82   0.447
    92    394 40.000 |  1.871  0.934  0.327      57     73     82   0.442
    92    442 35.000 |  1.582  0.809  0.327      57     74     85   0.452
    92    514 30.000 |  1.429  0.750  0.327      57     74     85   0.452
    92    591 25.000 |  0.947  0.592  0.327      57     77     88   0.455
    92    723 20.000 |  0.590  0.465  0.324      59     80     92   0.465
    92    830 15.000 |  0.590  0.465  0.324      59     80     92   0.465
    92    989 10.000 |  0.590  0.465  0.324      59     80     92   0.465
    92   1115  5.000 |  0.590  0.465  0.324      59     80     92   0.465
    92   1461  0.000 |  0.574  0.458  0.324      59     80     92   0.458
#
