# watGNN/1mj5_A.pdb
# Protein CA rmsd=  0.000
#  N   Nprd scorecut |   RMSD    Ave    Med   TP<0.5  TP<1.0  TP<1.5
   129     56 95.000 |  7.669  6.098 10.000      45     48     48   0.249
   129     95 90.000 |  6.234  4.164  0.547      62     70     71   0.288
   129    115 85.000 |  6.555  3.986  0.489      66     76     78   0.322
   129    147 80.000 |  4.963  2.494  0.393      75     92     94   0.349
   129    170 75.000 |  3.219  1.707  0.388      78     96     99   0.361
   129    191 70.000 |  2.849  1.538  0.388      78     96     99   0.361
   129    223 65.000 |  2.354  1.257  0.387      80    101    104   0.370
   129    254 60.000 |  1.898  1.027  0.365      81    104    109   0.409
   129    283 55.000 |  1.569  0.841  0.365      82    108    114   0.422
   129    327 50.000 |  1.187  0.642  0.351      86    115    121   0.428
   129    362 45.000 |  0.942  0.547  0.351      88    117    123   0.438
   129    401 40.000 |  0.919  0.542  0.351      88    117    123   0.438
   129    443 35.000 |  0.892  0.524  0.351      88    118    125   0.434
   129    506 30.000 |  0.790  0.491  0.351      88    119    127   0.431
   129    557 25.000 |  0.790  0.491  0.351      88    119    127   0.431
   129    619 20.000 |  0.687  0.476  0.351      88    119    127   0.431
   129    702 15.000 |  0.586  0.453  0.351      88    119    128   0.439
   129    774 10.000 |  0.586  0.453  0.351      88    119    128   0.439
   129    840  5.000 |  0.586  0.453  0.351      88    119    128   0.439
   129   1173  0.000 |  0.585  0.453  0.351      88    119    128   0.438
#
