# watGNN/2rbk_A.pdb
# Protein CA rmsd=  0.000
#  N   Nprd scorecut |   RMSD    Ave    Med   TP<0.5  TP<1.0  TP<1.5
   102     48 95.000 |  7.515  5.938 10.000      32     38     38   0.376
   102     80 90.000 |  6.492  4.201  0.598      47     56     57   0.386
   102    103 85.000 |  9.540  4.756  0.543      50     62     63   0.401
   102    120 80.000 |  5.793  3.008  0.505      51     64     66   0.415
   102    139 75.000 |  4.064  2.208  0.431      54     68     70   0.410
   102    161 70.000 |  3.328  1.842  0.419      56     71     73   0.427
   102    190 65.000 |  2.752  1.504  0.411      58     74     77   0.438
   102    223 60.000 |  2.428  1.251  0.378      61     79     81   0.427
   102    257 55.000 |  2.269  1.150  0.366      63     81     83   0.422
   102    285 50.000 |  2.018  1.041  0.366      63     82     84   0.424
   102    331 45.000 |  1.546  0.806  0.356      66     86     89   0.432
   102    381 40.000 |  1.317  0.709  0.350      68     88     91   0.430
   102    420 35.000 |  1.084  0.621  0.350      68     89     93   0.441
   102    459 30.000 |  0.889  0.580  0.350      68     89     93   0.441
   102    514 25.000 |  0.726  0.521  0.350      68     91     95   0.447
   102    576 20.000 |  0.639  0.486  0.350      68     93     97   0.453
   102    652 15.000 |  0.639  0.486  0.350      68     93     97   0.453
   102    737 10.000 |  0.612  0.475  0.350      68     93     98   0.459
   102    806  5.000 |  0.612  0.475  0.350      68     93     98   0.459
   102   1090  0.000 |  0.592  0.468  0.350      68     93     99   0.451
#
