# watGNN/1j0p_A.pdb
# Protein CA rmsd=  0.000
#  N   Nprd scorecut |   RMSD    Ave    Med   TP<0.5  TP<1.0  TP<1.5
    46      9 95.000 |  9.025  8.264 10.000       6      7      7   0.222
    46     17 90.000 |  8.065  6.700 10.000      13     14     14   0.207
    46     26 85.000 |  7.025  5.269  6.762      18     20     20   0.219
    46     38 80.000 |  5.486  3.523  0.556      21     26     26   0.324
    46     43 75.000 |  5.455  3.336  0.556      21     27     27   0.333
    46     54 70.000 |  5.608  3.298  0.556      21     27     27   0.333
    46     67 65.000 |  4.193  2.344  0.443      23     30     31   0.364
    46     83 60.000 |  3.459  1.818  0.321      25     32     33   0.398
    46     91 55.000 |  3.332  1.748  0.321      25     32     33   0.436
    46    111 50.000 |  2.721  1.531  0.321      25     32     33   0.436
    46    137 45.000 |  2.205  1.231  0.321      25     33     34   0.476
    46    161 40.000 |  1.953  1.038  0.305      26     35     36   0.474
    46    175 35.000 |  1.953  1.038  0.305      26     35     36   0.474
    46    206 30.000 |  1.443  0.821  0.305      26     36     38   0.502
    46    262 25.000 |  1.081  0.665  0.305      26     36     41   0.528
    46    323 20.000 |  0.829  0.586  0.305      26     37     42   0.509
    46    392 15.000 |  0.790  0.568  0.305      26     37     43   0.528
    46    459 10.000 |  0.790  0.568  0.305      26     37     43   0.528
    46    513  5.000 |  0.790  0.568  0.305      26     37     43   0.528
    46    602  0.000 |  0.722  0.537  0.305      26     38     44   0.537
#
