# watGNN/2fvy_A.pdb
# Protein CA rmsd=  0.000
#  N   Nprd scorecut |   RMSD    Ave    Med   TP<0.5  TP<1.0  TP<1.5
   111     45 95.000 |  8.038  6.778 10.000      27     30     31   0.268
   111     82 90.000 |  6.705  4.824  3.033      44     50     51   0.283
   111    118 85.000 |  8.086  4.193  0.497      56     65     67   0.312
   111    141 80.000 |  4.366  2.341  0.370      64     77     79   0.311
   111    173 75.000 |  3.620  1.889  0.353      65     80     83   0.334
   111    208 70.000 |  2.673  1.376  0.339      67     84     88   0.365
   111    236 65.000 |  2.085  1.031  0.320      70     88     93   0.384
   111    260 60.000 |  1.944  0.976  0.320      70     88     93   0.399
   111    295 55.000 |  1.746  0.904  0.320      70     88     94   0.406
   111    340 50.000 |  1.626  0.845  0.320      70     89     96   0.400
   111    384 45.000 |  1.332  0.728  0.315      71     90     98   0.406
   111    440 40.000 |  1.087  0.615  0.315      72     93    101   0.425
   111    492 35.000 |  0.928  0.539  0.304      75     96    104   0.423
   111    555 30.000 |  0.790  0.509  0.304      75     96    105   0.431
   111    619 25.000 |  0.641  0.468  0.304      75     96    106   0.451
   111    698 20.000 |  0.641  0.468  0.304      75     96    106   0.451
   111    787 15.000 |  0.641  0.468  0.304      75     96    106   0.451
   111    873 10.000 |  0.635  0.465  0.304      75     96    107   0.448
   111    939  5.000 |  0.635  0.465  0.304      75     96    107   0.448
   111   1242  0.000 |  0.594  0.446  0.304      76     97    108   0.446
#
