# watGNN/2y78_A.pdb
# Protein CA rmsd=  0.000
#  N   Nprd scorecut |   RMSD    Ave    Med   TP<0.5  TP<1.0  TP<1.5
    57     16 95.000 |  8.482  7.245 10.000      16     16     16   0.186
    57     26 90.000 |  7.501  5.891 10.000      21     21     21   0.269
    57     37 85.000 |  6.402  4.580  3.051      24     25     27   0.357
    57     47 80.000 |  5.585  3.723  1.188      26     27     31   0.408
    57     64 75.000 |  4.943  3.033  0.670      28     29     33   0.402
    57     82 70.000 |  3.342  2.088  0.485      29     33     37   0.421
    57     94 65.000 |  2.895  1.772  0.485      29     33     38   0.466
    57    109 60.000 |  2.655  1.534  0.391      30     36     42   0.492
    57    126 55.000 |  2.082  1.202  0.380      33     39     45   0.483
    57    139 50.000 |  1.953  1.121  0.380      33     39     45   0.532
    57    165 45.000 |  1.926  1.112  0.380      33     39     45   0.532
    57    194 40.000 |  1.621  0.985  0.380      33     40     46   0.541
    57    220 35.000 |  1.348  0.854  0.380      33     40     46   0.578
    57    262 30.000 |  1.192  0.784  0.380      33     41     47   0.576
    57    298 25.000 |  1.021  0.677  0.344      35     43     49   0.565
    57    344 20.000 |  0.754  0.574  0.344      35     45     51   0.574
    57    392 15.000 |  0.741  0.566  0.344      35     45     52   0.566
    57    452 10.000 |  0.724  0.558  0.344      35     45     53   0.558
    57    497  5.000 |  0.724  0.558  0.344      35     45     53   0.558
    57    612  0.000 |  0.724  0.558  0.344      35     45     53   0.558
#
