# watGNN/1ga6_A.pdb
# Protein CA rmsd=  0.000
#  N   Nprd scorecut |   RMSD    Ave    Med   TP<0.5  TP<1.0  TP<1.5
   121     50 95.000 |  7.845  6.431 10.000      35     39     39   0.253
   121     85 90.000 |  6.698  4.717  3.349      49     55     56   0.287
   121    123 85.000 |  7.203  4.067  0.670      56     69     71   0.338
   121    161 80.000 |  4.416  2.424  0.443      63     79     82   0.388
   121    201 75.000 |  2.957  1.609  0.379      68     86     91   0.404
   121    237 70.000 |  2.519  1.329  0.372      70     91     96   0.407
   121    268 65.000 |  1.990  1.050  0.364      73     96    101   0.408
   121    315 60.000 |  1.525  0.822  0.364      75    101    107   0.439
   121    344 55.000 |  1.403  0.778  0.364      75    102    108   0.444
   121    393 50.000 |  1.217  0.691  0.364      75    104    110   0.456
   121    442 45.000 |  1.032  0.617  0.362      77    106    112   0.454
   121    503 40.000 |  0.966  0.596  0.362      77    106    112   0.467
   121    569 35.000 |  0.914  0.579  0.362      77    107    112   0.460
   121    621 30.000 |  0.866  0.564  0.362      77    108    112   0.455
   121    695 25.000 |  0.745  0.526  0.362      77    109    113   0.456
   121    770 20.000 |  0.678  0.494  0.356      78    110    115   0.459
   121    853 15.000 |  0.658  0.485  0.356      78    111    116   0.449
   121    954 10.000 |  0.658  0.485  0.356      78    111    116   0.449
   121   1014  5.000 |  0.658  0.485  0.356      78    111    116   0.449
   121   1411  0.000 |  0.583  0.461  0.356      78    111    118   0.461
#
