# watGNN/3g46_A.pdb
# Protein CA rmsd=  0.000
#  N   Nprd scorecut |   RMSD    Ave    Med   TP<0.5  TP<1.0  TP<1.5
    56     13 95.000 |  8.869  8.014 10.000      10     10     10   0.175
    56     27 90.000 |  7.908  6.681 10.000      13     15     15   0.262
    56     44 85.000 |  7.234  5.598  6.166      14     18     18   0.368
    56     57 80.000 |  8.875  5.737  3.841      18     23     23   0.364
    56     74 75.000 |  5.734  3.616  1.022      22     28     30   0.365
    56     82 70.000 |  4.413  2.823  0.720      24     30     32   0.353
    56     93 65.000 |  3.861  2.376  0.494      28     34     36   0.355
    56    112 60.000 |  2.819  1.635  0.406      31     38     40   0.361
    56    128 55.000 |  2.750  1.573  0.406      31     38     41   0.385
    56    150 50.000 |  2.464  1.334  0.406      31     40     44   0.449
    56    166 45.000 |  2.193  1.179  0.398      32     41     45   0.448
    56    192 40.000 |  1.836  0.939  0.398      33     43     49   0.484
    56    213 35.000 |  1.756  0.891  0.398      33     44     50   0.485
    56    245 30.000 |  0.933  0.615  0.398      33     47     53   0.505
    56    278 25.000 |  0.815  0.585  0.398      33     47     53   0.505
    56    332 20.000 |  0.757  0.561  0.398      33     47     54   0.518
    56    383 15.000 |  0.757  0.561  0.398      33     47     54   0.518
    56    444 10.000 |  0.658  0.524  0.398      33     48     55   0.524
    56    507  5.000 |  0.658  0.524  0.398      33     48     55   0.524
    56    687  0.000 |  0.658  0.524  0.398      33     48     55   0.524
#
